p,q
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.5160829164515097,0.5061988456643077
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.24602012061623113,0.04078333803667278
0.6927741435127924,0.12692200955881938
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.6927741435127924,0.12692200955881938
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.6927741435127924,0.12692200955881938
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.6927741435127924,0.12692200955881938
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.6927741435127924,0.12692200955881938
0.9220771154294265,0.7840407041297291
0.7683786288173019,0.1464283117317996
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.8986135909821454,0.39184514831485195
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.6927741435127924,0.12692200955881938
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.7893825106878075,0.2583491272513315
0.6927741435127924,0.12692200955881938
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.8048821096143551,0.5543216997349266
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9041110671232888,0.0038354665978788116
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4497292278451248,0.17165127996623675
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.6927741435127924,0.12692200955881938
0.4345336090946812,0.2733960260923194
0.6927741435127924,0.12692200955881938
0.6927741435127924,0.12692200955881938
0.7893825106878075,0.2583491272513315
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.5627590017654125,0.18455117808834987
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.5627590017654125,0.18455117808834987
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.6927741435127924,0.12692200955881938
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.6927741435127924,0.12692200955881938
0.9041110671232888,0.0038354665978788116
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.24602012061623113,0.04078333803667278
0.4345336090946812,0.2733960260923194
0.24602012061623113,0.04078333803667278
0.5627590017654125,0.18455117808834987
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7683786288173019,0.1464283117317996
0.9220771154294265,0.7840407041297291
0.7405461468209121,0.49467404730672115
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.7683786288173019,0.1464283117317996
0.5855496213343384,0.3374785283957715
0.8986135909821454,0.39184514831485195
0.4345336090946812,0.2733960260923194
0.6927741435127924,0.12692200955881938
0.6068628941725093,0.31099609878890644
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.20749550393276295,0.1449740296477161
0.6927741435127924,0.12692200955881938
0.6927741435127924,0.12692200955881938
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.4345336090946812,0.2733960260923194
0.9220771154294265,0.7840407041297291
0.4345336090946812,0.2733960260923194
0.7893825106878075,0.2583491272513315
0.4345336090946812,0.2733960260923194
0.822525656143769,0.04718351576782298
0.4345336090946812,0.2733960260923194
0.9041110671232888,0.0038354665978788116
