p,q
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.24263085544626228,0.13456267195261817
0.24263085544626228,0.13456267195261817
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
0.2249901829311749,0.1405506867633195
